text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
"""h(glwt""","Masekhet: 5330017, Page: 51, Side: d, Line: 63, Word: 4",No data,,,,,,,,,העגלות,None,No data,
^wl),"Masekhet: 5330017, Page: 51, Side: d, Line: 63, Word: 5",a01 C,c,,,,"no, not","and, also",,,ולא,w_,a01 (h)aphel | conjunction,"no, not | and, also"
yd(y{n}N,"Masekhet: 5330017, Page: 51, Side: d, Line: 63, Word: 6",verb G,,,,,to know,to cohabit with,idioms:,"_:  to be experienced in/with, acquainted with",ידעין,yd(,verb peal,"to know | to cohabit with | idioms: | _:  to be experienced in/with, acquainted with"
m)N,"Masekhet: 5330017, Page: 51, Side: d, Line: 63, Word: 7",P02 C,,,,,who?,,,,מאן,mn,preposition with pronominal suffix (h)aphel,who?
dylyP,"Masekhet: 5330017, Page: 51, Side: d, Line: 63, Word: 8",c,V,,,,,,,,דיליף,ylp ylp verb G,conjunction | V,
lh,"Masekhet: 5330017, Page: 51, Side: d, Line: 63, Word: 9",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,
mN,"Masekhet: 5330017, Page: 51, Side: d, Line: 63, Word: 10",p01,,,,,from,,,,מן,mn,preposition independent,from
"""h)rwN""","Masekhet: 5330017, Page: 51, Side: d, Line: 63, Word: 11",No data,,,,,,,,,הארון,None,No data,
wm)N,"Masekhet: 5330017, Page: 51, Side: d, Line: 63, Word: 12",P01 C,c,,,,who?,"and, also",,,ומאן,w_,preposition independent (h)aphel | conjunction,"who? | and, also"
^dylyP,"Masekhet: 5330017, Page: 51, Side: d, Line: 64, Word: 0",c,V,,,,,,,,דיליף,ylp ylp verb G,conjunction | V,
lh,"Masekhet: 5330017, Page: 51, Side: d, Line: 64, Word: 1",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,
mN,"Masekhet: 5330017, Page: 51, Side: d, Line: 64, Word: 2",p01,,,,,from,,,,מן,mn,preposition independent,from
"""h(glwt""^","Masekhet: 5330017, Page: 51, Side: d, Line: 64, Word: 3",No data,,,,,,,,,העגלות,None,No data,
mstbr),"Masekhet: 5330017, Page: 51, Side: d, Line: 64, Word: 4",verb Gt,,,,,"to be reasonable, seem to be the case",to be considered,to have hope for,,מסתברא,sbr,verb ethpeel,"to be reasonable, seem to be the case | to be considered | to have hope for"
dbyt,"Masekhet: 5330017, Page: 51, Side: d, Line: 64, Word: 5",N,p,,,,house; structure; place,,,,דבית,d_ d_ p,noun | preposition,house; structure; place
r',"Masekhet: 5330017, Page: 51, Side: d, Line: 64, Word: 6",N,,,,,chief; teacher,,,,ר',rby#2 rby#2 noun sg. abs. or construct,noun,chief; teacher
yn)y,"Masekhet: 5330017, Page: 51, Side: d, Line: 64, Word: 7",PN Personal name,,,,,,,,,ינאי,yn)y,proper name Personal name,
ylpyN,"Masekhet: 5330017, Page: 51, Side: d, Line: 64, Word: 8",V,,,,,,,,,ילפין,ylp ylp verb G,V,
lh,"Masekhet: 5330017, Page: 51, Side: d, Line: 64, Word: 9",p02 C,,,,,,,,,לה,l_,preposition with pronominal suffix (h)aphel,
mN,"Masekhet: 5330017, Page: 51, Side: d, Line: 64, Word: 10",p01,,,,,from,,,,מן,mn,preposition independent,from
"""h)rwN""","Masekhet: 5330017, Page: 51, Side: d, Line: 64, Word: 11",No data,,,,,,,,,הארון,None,No data,
