text,url,lexicon_0,lexicon_1,lexicon_2,lexicon_3,lexicon_4,meaning_0,meaning_1,meaning_2,meaning_3,text_transformed,Lema,merged_lexicon,merged_meanings
)t),"Masekhet: 5330014, Page: 27, Side: d, Line: 01, Word: 13",verb G,,,,,to come,to occur; w.,: to befall,to be fitting,אתא,)ty,verb peal,to come | to occur; w. | : to befall | to be fitting
$)l,"Masekhet: 5330014, Page: 27, Side: d, Line: 02, Word: 0",verb G,,,,,to ask,to ask for something,,,שאל,$)l,verb peal,to ask | to ask for something
lrb,"Masekhet: 5330014, Page: 27, Side: d, Line: 02, Word: 1",p03,PN Personal name,,,,,,,,לרב,rb,preposition proclitic | proper name Personal name,
)m',"Masekhet: 5330014, Page: 27, Side: d, Line: 02, Word: 2",verb G,,,,,to say,to command,to think,idiomatic and special usages:,אמ',)mr,verb peal,to say | to command | to think | idiomatic and special usages:
lyh,"Masekhet: 5330014, Page: 27, Side: d, Line: 02, Word: 3",p02 C,,,,,,,,,ליה,l_,preposition with pronominal suffix (h)aphel,
"""ymkr","Masekhet: 5330014, Page: 27, Side: d, Line: 02, Word: 4",No data,,,,,,,,,ימכר,None,No data,
(l,"Masekhet: 5330014, Page: 27, Side: d, Line: 02, Word: 5",No data,,,,,,,,,על,None,No data,
py,"Masekhet: 5330014, Page: 27, Side: d, Line: 02, Word: 6",No data,,,,,,,,,פי,None,No data,
byt,"Masekhet: 5330014, Page: 27, Side: d, Line: 02, Word: 7",No data,,,,,,,,,בית,None,No data,
dyN,"Masekhet: 5330014, Page: 27, Side: d, Line: 02, Word: 8",No data,,,,,,,,,דין,None,No data,
b$(t,"Masekhet: 5330014, Page: 27, Side: d, Line: 02, Word: 9",No data,,,,,,,,,בשעת,None,No data,
